repo,pr_number,pr_title,task_type,total_files,lines_added,lines_deleted,pr_additions,pr_deletions,pr_commits,pr_review_comments,pr_comments,design_files,testbench_files,script_files,constraint_files,memory_files,build_files,config_files,doc_files,image_files,other_files,has_testbench,tb_file_list,rtl_file_list
rsd-devel/rsd,63,feat: add RV32F,feature-addition,72,4511,696,15046,3814,23,0,0,54,18,0,0,0,0,0,0,0,0,1,Processor/Src/Cache/DCache.sv|Processor/Src/ExecUnit/VectorUnit.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerExecutionStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerRegisterReadStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerRegisterWriteStage.sv|Processor/Src/Pipeline/FPBackEnd/FPExecutionStage.sv|Processor/Src/Pipeline/FPBackEnd/FPRegisterReadStage.sv|Processor/Src/Pipeline/FPBackEnd/FPRegisterWriteStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryAccessStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryExecutionStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterReadStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterWriteStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryTagAccessStage.sv|Processor/Src/Pipeline/RenameStage.sv|Processor/Src/Scheduler/IssueQueue.sv|Processor/Src/Scheduler/ReplayQueue.sv|Processor/Src/Scheduler/Scheduler.sv|Processor/Src/Scheduler/WakeupPipelineRegister.sv,Processor/Src/BasicTypes.sv|Processor/Src/ControllerIF.sv|Processor/Src/Core.sv|Processor/Src/Debug/Debug.sv|Processor/Src/Debug/DebugIF.sv|Processor/Src/Debug/DebugTypes.sv|Processor/Src/Decoder/Decoder.sv|Processor/Src/Decoder/MicroOp.sv|Processor/Src/Decoder/OpFormat.sv|Processor/Src/FloatingPointUnit/FP32DivSqrter.sv|Processor/Src/FloatingPointUnit/FP32PipelinedAdder.sv|Processor/Src/FloatingPointUnit/FP32PipelinedFMA.sv|Processor/Src/FloatingPointUnit/FP32PipelinedFMAer.sv|Processor/Src/FloatingPointUnit/FP32PipelinedMultiplier.sv|Processor/Src/FloatingPointUnit/FP32PipelinedOther.sv|Processor/Src/FloatingPointUnit/FPDivSqrtUnit.sv|Processor/Src/FloatingPointUnit/FPDivSqrtUnitIF.sv|Processor/Src/FloatingPointUnit/FPUTypes.sv|Processor/Src/LoadStoreUnit/StoreQueue.sv|Processor/Src/MicroArchConf.sv|Processor/Src/Pipeline/CommitStage.sv|Processor/Src/Pipeline/DispatchStage.sv|Processor/Src/Pipeline/FPBackEnd/FPExecutionStageIF.sv|Processor/Src/Pipeline/FPBackEnd/FPIssueStage.sv|Processor/Src/Pipeline/FPBackEnd/FPIssueStageIF.sv|Processor/Src/Pipeline/FPBackEnd/FPRegisterReadStageIF.sv|Processor/Src/Pipeline/PipelineTypes.sv|Processor/Src/Pipeline/ScheduleStage.sv|Processor/Src/Pipeline/ScheduleStageIF.sv|Processor/Src/Privileged/CSR_Unit.sv|Processor/Src/Privileged/CSR_UnitIF.sv|Processor/Src/Privileged/CSR_UnitTypes.sv|Processor/Src/Recovery/RecoveryManagerIF.sv|Processor/Src/RegisterFile/BypassController.sv|Processor/Src/RegisterFile/BypassNetwork.sv|Processor/Src/RegisterFile/BypassNetworkIF.sv|Processor/Src/RegisterFile/BypassTypes.sv|Processor/Src/RegisterFile/RegisterFile.sv|Processor/Src/RegisterFile/RegisterFileIF.sv|Processor/Src/RegisterFile/VectorBypassNetwork.sv|Processor/Src/RenameLogic/ActiveList.sv|Processor/Src/RenameLogic/ActiveListIF.sv|Processor/Src/RenameLogic/RMT.sv|Processor/Src/RenameLogic/RenameLogic.sv|Processor/Src/RenameLogic/RenameLogicIF.sv|Processor/Src/RenameLogic/RenameLogicTypes.sv|Processor/Src/RenameLogic/RetirementRMT.sv|Processor/Src/Scheduler/DestinationRAM.sv|Processor/Src/Scheduler/SchedulerIF.sv|Processor/Src/Scheduler/SchedulerTypes.sv|Processor/Src/Scheduler/SelectLogic.sv|Processor/Src/Scheduler/WakeupSelectIF.sv|Processor/Src/SynthesisMacros.sv|Processor/Src/SysDeps/Verilator/VerilatorHelper.sv
rsd-devel/rsd,61,fix: add necessary header include in WakeupPipelineRegister.sv,bug-fix,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Processor/Src/Scheduler/WakeupPipelineRegister.sv,
cocotb/cocotb,1610,Fix handling of escaped identifiers containing dots,bug-fix,1,8,0,60,17,1,2,11,0,1,0,0,0,0,0,0,0,0,1,tests/designs/sample_module/sample_module.sv,
siliconcompiler/siliconcompiler,4704,Expanded cocotb example to show how to set timescale in icarus / verilator via command files. ,other,1,0,1,12,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,examples/adder_cocotb/adder.v,
The-OpenROAD-Project/OpenLane,1059,Update to use the new C++ pdngen in OR,other,2,202,1,5858,159,15,0,23,2,0,0,0,0,0,0,0,0,0,0,,designs/caravel_upw/src/user_proj_example2.v|designs/caravel_upw/src/user_project_wrapper.v
lowRISC/opentitan,28997,[ibex] Add Zcb and Zcmp extensions,feature-addition,16,1013,187,1183,255,3,0,2,15,1,0,0,0,0,0,0,0,0,1,hw/vendor/lowrisc_ibex/rtl/ibex_tracer.sv,hw/top_darjeeling/ip_autogen/rv_core_ibex/rtl/rv_core_ibex.sv|hw/top_darjeeling/rtl/autogen/top_darjeeling.sv|hw/top_earlgrey/ip_autogen/rv_core_ibex/rtl/rv_core_ibex.sv|hw/top_earlgrey/rtl/autogen/top_earlgrey.sv|hw/top_englishbreakfast/ip_autogen/rv_core_ibex/rtl/rv_core_ibex.sv|hw/top_englishbreakfast/rtl/autogen/top_englishbreakfast.sv|hw/vendor/lowrisc_ibex/dv/formal/check/top.sv|hw/vendor/lowrisc_ibex/rtl/ibex_compressed_decoder.sv|hw/vendor/lowrisc_ibex/rtl/ibex_core.sv|hw/vendor/lowrisc_ibex/rtl/ibex_if_stage.sv|hw/vendor/lowrisc_ibex/rtl/ibex_lockstep.sv|hw/vendor/lowrisc_ibex/rtl/ibex_pkg.sv|hw/vendor/lowrisc_ibex/rtl/ibex_top.sv|hw/vendor/lowrisc_ibex/rtl/ibex_top_tracing.sv|hw/vendor/lowrisc_ibex/rtl/ibex_tracer_pkg.sv
rsd-devel/rsd,59,fix: fix MSHR-related bugs ,bug-fix,52,546,662,521,596,27,0,0,34,18,0,0,0,0,0,0,0,0,1,Processor/Src/Cache/DCache.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerExecutionStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerRegisterReadStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerRegisterWriteStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerExecutionStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerRegisterReadStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerRegisterWriteStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryAccessStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryExecutionStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterReadStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterWriteStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryTagAccessStage.sv|Processor/Src/Pipeline/RenameStage.sv|Processor/Src/Scheduler/IssueQueue.sv|Processor/Src/Scheduler/ReplayQueue.sv|Processor/Src/Scheduler/WakeupPipelineRegister.sv|Processor/Src/Verification/Dumper.sv|Processor/Src/Verification/TestMain.sv,Processor/Src/Cache/CacheSystemTypes.sv|Processor/Src/Cache/DCacheIF.sv|Processor/Src/Core.sv|Processor/Src/Debug/Debug.sv|Processor/Src/Debug/DebugIF.sv|Processor/Src/Debug/DebugTypes.sv|Processor/Src/ExecUnit/IntALU.sv|Processor/Src/LoadStoreUnit/LoadStoreUnitIF.sv|Processor/Src/LoadStoreUnit/StoreQueue.sv|Processor/Src/MulDivUnit/MulDivUnit.sv|Processor/Src/MulDivUnit/MulDivUnitIF.sv|Processor/Src/Pipeline/CommitStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerIssueStage.sv|Processor/Src/Pipeline/DispatchStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerIssueStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryIssueStage.sv|Processor/Src/Pipeline/PipelineTypes.sv|Processor/Src/Pipeline/ScheduleStage.sv|Processor/Src/Privileged/CSR_Unit.sv|Processor/Src/Privileged/CSR_UnitIF.sv|Processor/Src/Recovery/RecoveryManager.sv|Processor/Src/Recovery/RecoveryManagerIF.sv|Processor/Src/RegisterFile/BypassController.sv|Processor/Src/RenameLogic/ActiveList.sv|Processor/Src/RenameLogic/ActiveListIF.sv|Processor/Src/RenameLogic/ActiveListIndexTypes.sv|Processor/Src/RenameLogic/RMT.sv|Processor/Src/RenameLogic/RenameLogic.sv|Processor/Src/RenameLogic/RenameLogicCommitter.sv|Processor/Src/RenameLogic/RenameLogicIF.sv|Processor/Src/Scheduler/MemoryDependencyPredictor.sv|Processor/Src/Scheduler/SchedulerIF.sv|Processor/Src/Scheduler/SchedulerTypes.sv|Processor/Src/SysDeps/Verilator/VerilatorHelper.sv
The-OpenROAD-Project/OpenLane,978,Multi-Process Corner RCX,feature-removal,3,0,434,485,911,24,7,0,3,0,0,0,0,0,0,0,0,0,0,,designs/digital_pll_sky130_fd_sc_hd/src/digital_pll.v|designs/digital_pll_sky130_fd_sc_hd/src/digital_pll_controller.v|designs/digital_pll_sky130_fd_sc_hd/src/ring_osc2x13.v
lowRISC/opentitan,29141,"[chip,dv] Fix monitoring `alert_major_internal`",bug-fix,1,109,100,106,97,1,0,1,0,1,0,0,0,0,0,0,0,0,1,hw/top_earlgrey/dv/env/seq_lib/chip_sw_rv_core_ibex_lockstep_glitch_vseq.sv,
rsd-devel/rsd,53,renew the method of releasing MSHR entry when flush,other,13,81,95,82,96,3,0,0,8,5,0,0,0,0,0,0,0,0,1,Processor/Src/Cache/DCache.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryExecutionStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterReadStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryTagAccessStage.sv|Processor/Src/Scheduler/ReplayQueue.sv,Processor/Src/Cache/CacheSystemTypes.sv|Processor/Src/Cache/DCacheIF.sv|Processor/Src/Core.sv|Processor/Src/ExecUnit/IntALU.sv|Processor/Src/LoadStoreUnit/LoadStoreUnitIF.sv|Processor/Src/LoadStoreUnit/StoreQueue.sv|Processor/Src/Recovery/RecoveryManagerIF.sv|Processor/Src/RenameLogic/RenameLogicCommitter.sv
rsd-devel/rsd,58,fix: fix incorrect description of intPipe & add assert and comments,bug-fix,1,17,27,17,27,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Processor/Src/Scheduler/WakeupPipelineRegister.sv,
rsd-devel/rsd,56,fix: fix a bug of bypassing conditions in integer backend,bug-fix,1,17,6,17,6,3,0,0,0,1,0,0,0,0,0,0,0,0,1,Processor/Src/Pipeline/IntegerBackEnd/IntegerRegisterReadStage.sv,
rsd-devel/rsd,57,Fix wakeup pipeline register,bug-fix,1,28,7,28,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,Processor/Src/Scheduler/WakeupPipelineRegister.sv,
rsd-devel/rsd,55,Fix wakeup pipeline,bug-fix,7,98,23,98,23,3,0,0,4,3,0,0,0,0,0,0,0,0,1,Processor/Src/Cache/DCache.sv|Processor/Src/Scheduler/ProducerMatrix.sv|Processor/Src/Scheduler/WakeupPipelineRegister.sv,Processor/Src/Pipeline/CommitStage.sv|Processor/Src/Scheduler/ReadyBitTable.sv|Processor/Src/Scheduler/SourceCAM.sv|Processor/Src/Scheduler/WakeupLogic.sv
lowRISC/opentitan,29140,[aes] Upstream support for GCM - Part 16,other,8,664,169,832,169,6,6,3,8,0,0,0,0,0,0,0,0,0,0,,hw/ip/aes/rtl/aes.sv|hw/ip/aes/rtl/aes_ghash.sv|hw/ip/aes/rtl/aes_ghash_wrap.sv|hw/ip/aes/rtl/aes_pkg.sv|hw/ip/prim/rtl/prim_gf_mult.sv|hw/ip_templates/flash_ctrl/rtl/flash_phy_scramble.sv|hw/top_earlgrey/ip_autogen/flash_ctrl/rtl/flash_phy_scramble.sv|hw/top_englishbreakfast/ip_autogen/flash_ctrl/rtl/flash_phy_scramble.sv
lowRISC/opentitan,29117,"[rom, otp] Don't initialize main SRAM with deterministic pseudo-random data, clarify fuse name",feature-addition,2,4,4,42,42,2,0,2,2,0,0,0,0,0,0,0,0,0,0,,hw/top_darjeeling/ip_autogen/otp_ctrl/rtl/otp_ctrl_reg_pkg.sv|hw/top_earlgrey/ip_autogen/otp_ctrl/rtl/otp_ctrl_reg_pkg.sv
lowRISC/opentitan,29116,[aes] Upstream support for GCM - Part 15,other,1,79,47,78,46,1,2,2,1,0,0,0,0,0,0,0,0,0,0,,hw/ip/aes/rtl/aes_control_fsm.sv
cocotb/cocotb,4212,Make VHPI detect null ranges correctly,feature-removal,1,2,0,114,24,37,6,17,0,1,0,0,0,0,0,0,0,0,1,tests/designs/sample_module/sample_module.sv,
rsd-devel/rsd,51,Fix a bug that causes incorrect recovery if all instructions are flushed when ActiveList is full,bug-fix,20,86,16,86,16,4,0,0,6,14,0,0,0,0,0,0,0,0,1,Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerExecutionStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerRegisterReadStage.sv|Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerRegisterWriteStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerExecutionStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerRegisterReadStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerRegisterWriteStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryAccessStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryExecutionStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterReadStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryRegisterWriteStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryTagAccessStage.sv|Processor/Src/Scheduler/IssueQueue.sv|Processor/Src/Scheduler/ReplayQueue.sv|Processor/Src/Scheduler/WakeupPipelineRegister.sv,Processor/Src/Pipeline/ComplexIntegerBackEnd/ComplexIntegerIssueStage.sv|Processor/Src/Pipeline/IntegerBackEnd/IntegerIssueStage.sv|Processor/Src/Pipeline/MemoryBackEnd/MemoryIssueStage.sv|Processor/Src/Pipeline/PipelineTypes.sv|Processor/Src/Recovery/RecoveryManagerIF.sv|Processor/Src/RenameLogic/ActiveList.sv
rsd-devel/rsd,46,Fix dc configuration,bug-fix,2,4,1,33,156,3,0,0,2,0,0,0,0,0,0,0,0,0,0,,Processor/Src/Debug/Debug.sv|Processor/Src/Debug/DebugTypes.sv
rsd-devel/rsd,29,Add a feature that easily modifies microarchitectural parameters ,feature-addition,7,152,50,789,575,21,0,0,6,1,0,0,0,0,0,0,0,0,1,Processor/Src/Scheduler/ReplayQueue.sv,Processor/Src/BasicTypes.sv|Processor/Src/Cache/CacheSystemTypes.sv|Processor/Src/FetchUnit/FetchUnitTypes.sv|Processor/Src/LoadStoreUnit/LoadStoreUnitTypes.sv|Processor/Src/MicroArchConf.sv|Processor/Src/Scheduler/SchedulerTypes.sv
The-OpenROAD-Project/OpenLane,982,Remove Unused Designs,bug-fix,60,27,38728,54,77360,4,0,0,46,14,0,0,0,0,0,0,0,0,1,designs/151/src/backup_mem.v|designs/151/src/no_cache_mem.v|designs/aes_cipher/src/aes_cipher.v|designs/aes_cipher/src/aes_key_expand_128.v|designs/aes_cipher/src/aes_rcon.v|designs/aes_cipher/src/aes_sbox.v|designs/aes_cipher/src/timescale.v|designs/cic_decimator/src/cic_decimator.v|designs/jpeg_encoder/src/div_uu.v|designs/jpeg_encoder/src/jpeg.v|designs/md5/src/md5.v|designs/sound/src/sound.v|designs/y_dct/src/y_dct.v|tests/892/src/def_test.v,designs/151/src/ALU.v|designs/151/src/ALUdec.v|designs/151/src/ALUop.vh|designs/151/src/Cache.v|designs/151/src/DataSRAMs.v|designs/151/src/ExecuteStage.v|designs/151/src/FetchDecodeStage.v|designs/151/src/Memory141.v|designs/151/src/Opcode.vh|designs/151/src/RegisterFile.v|designs/151/src/Riscv141.v|designs/151/src/TagSRAMs.v|designs/151/src/WriteBackStage.v|designs/151/src/const.vh|designs/151/src/controller.v|designs/151/src/datapath.v|designs/151/src/riscv_arbiter.v|designs/151/src/riscv_top.v|designs/aes128/src/aes128.v|designs/aes192/src/aes192.v|designs/aes256/src/aes256.v|designs/chacha/src/chacha.v|designs/des/src/3des.v|designs/des3/src/3des.v|designs/genericfir/src/genericfir.v|designs/jpeg_encoder/src/dct.v|designs/jpeg_encoder/src/dct_cos_table.v|designs/jpeg_encoder/src/dct_mac.v|designs/jpeg_encoder/src/dctu.v|designs/jpeg_encoder/src/dctub.v|designs/jpeg_encoder/src/div_su.v|designs/jpeg_encoder/src/fdct.v|designs/jpeg_encoder/src/jpeg_encoder.v|designs/jpeg_encoder/src/jpeg_qnr.v|designs/jpeg_encoder/src/jpeg_rle.v|designs/jpeg_encoder/src/jpeg_rle1.v|designs/jpeg_encoder/src/jpeg_rzs.v|designs/jpeg_encoder/src/zigzag.v|designs/ldpcenc/src/ldpcenc.v|designs/ocs_blitter/src/ocs_blitter.v|designs/point_add/src/ecg.v|designs/point_scalar_mult/src/ecg.v|designs/sha3/src/sha3.v|designs/sha512/src/sha512.v|designs/synth_ram/src/synth_ram.v|designs/usbf_device/src/usbf_device.v
lowRISC/opentitan,29090,[aes] Upstream support for GCM - Part 12,feature-removal,2,1,139,145,319,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,hw/ip/aes/pre_dv/aes_tb/data/gcm_k128_a0_d0.svh|hw/ip/aes/pre_dv/aes_tb/data/gcm_k128_a0_d16.svh
rsd-devel/rsd,27,Add performance counters,feature-addition,15,234,695,921,2177,43,0,0,15,0,0,0,0,0,0,0,0,0,0,,Processor/Src/BasicTypes.sv|Processor/Src/Cache/CachePrimitives.sv|Processor/Src/Cache/CacheSystemTypes.sv|Processor/Src/Core.sv|Processor/Src/Debug/Debug.sv|Processor/Src/Debug/DebugIF.sv|Processor/Src/Debug/DebugTypes.sv|Processor/Src/Debug/HardwareCounter.sv|Processor/Src/Debug/HardwareCounterIF.sv|Processor/Src/Debug/PerformanceCounter.sv|Processor/Src/Debug/PerformanceCounterIF.sv|Processor/Src/Decoder/DecodedBranchResolver.sv|Processor/Src/LoadStoreUnit/LoadQueue.sv|Processor/Src/LoadStoreUnit/LoadStoreUnit.sv|Processor/Src/LoadStoreUnit/StoreCommitter.sv
