repo,pr_number,pr_title,task_type,total_files,lines_added,lines_deleted,pr_additions,pr_deletions,pr_commits,pr_review_comments,pr_comments,design_files,testbench_files,script_files,constraint_files,memory_files,build_files,config_files,doc_files,image_files,other_files,has_testbench,tb_file_list,rtl_file_list
rj45/rj32,16,Funnel Shifter,feature-addition,1,205,44,1770,696,4,0,0,0,1,0,0,0,0,0,0,0,0,1,hdl/rj32.v,
rj45/rj32,15,Microcoded VGA frontpanel display,other,8,2212,1878,13550,8179,6,0,0,6,2,0,0,0,0,0,0,0,0,1,hdl/rj32.v|hdl/vga_blinkenlights.v,hdl/icesugar_top.v|hdl/icezero_top.v|hdl/mem.v|hdl/sb_pll40_2f_pad.v|hdl/sb_ram40_4k.v|hdl/top.v
maltanar/fpga-tidbits,11,Port to Chisel3.5.6,other,1,14209,170,19666,3975,97,0,0,1,0,0,0,0,0,0,0,0,0,0,,src/main/resources/vivado-ip-cores/ZedBoardWrapper/ZedBoardWrapper.v
PulseRain/Reindeer,21,Port to StepMXO2 FPGA board,other,12,697,1,691,6,4,0,2,11,1,0,0,0,0,0,0,0,0,1,cores/Lattice/PLL/PLL.v,source/Lattice/StepMXO2/Reindeer.v|submodules/OCD/source/CRC16_CCITT.v|submodules/PulseRain_MCU/common/Lattice/MXO2_4K/config.vh|submodules/PulseRain_MCU/memory/lattice/MXO2_4K/dual_port_ram.v|submodules/PulseRain_MCU/memory/lattice/MXO2_4K/dual_port_ram_lattice.v|submodules/PulseRain_MCU/memory/lattice/MXO2_4K/single_port_ram.v|submodules/PulseRain_MCU/memory/lattice/UP5K/dual_port_ram.v|submodules/PulseRain_MCU/memory/lattice/UP5K/dual_port_ram_lattice.v|submodules/PulseRain_MCU/memory/lattice/UP5K/single_port_ram.v|submodules/PulseRain_MCU/memory/lattice/UP5K/single_port_ram_lattice.v|submodules/PulseRain_MCU/memory/lattice/UP5K/single_port_ram_lattice_16Kx16.v
PulseRain/Reindeer,19, Fix sign handling in MUL_DIV module,bug-fix,2,31,91,36,110,4,3,2,2,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/mul_div/mul_div_32.v
PulseRain/Reindeer,16,Simplify the logic of LUI execution,other,1,1,4,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,18,Fix illegal instruction handling,bug-fix,3,17,8,17,8,1,2,1,3,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/PulseRain_RV2T_core.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_fetch_instruction.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_instruction_decode.v
PulseRain/Reindeer,15, Consolidate memory read/write regs into one access reg ,other,4,54,67,53,66,2,0,1,4,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/PulseRain_RV2T_core.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_controller.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_data_access.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,14,Change CSR exception to illegal instruction exception ,other,4,34,13,34,13,2,0,3,4,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/PulseRain_RV2T_core.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_CSR.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_controller.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_instruction_decode.v
PulseRain/Reindeer,9,Add iverilog simulator,feature-addition,2,231,2,408,2,3,0,4,1,1,0,0,0,0,0,0,0,0,1,sim/iverilog/mcu_tb.v,submodules/PulseRain_MCU/memory/microsemi/single_port_ram.v
PulseRain/Reindeer,13,Cleanup CSR decoding,other,1,12,13,11,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_instruction_decode.v
PulseRain/Reindeer,12,Fix ebreak handling,bug-fix,1,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,8,normalize the handling of ecall/ebreak/mret,other,1,9,8,9,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,7,Consolidate Immediate decoding,other,1,19,23,17,21,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,6,Reuse the ALU to do the branching compare,other,1,12,9,12,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,3,Ignore FENCE and only handle FENCE.I,other,1,5,3,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_instruction_decode.v
PulseRain/Reindeer,4,"Use branch_active and branch_addr for branch, jalr & jal",other,3,23,53,18,48,1,0,1,3,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/PulseRain_RV2T_core.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_controller.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v
PulseRain/Reindeer,2,Use 30bits for IR after instruction decode,other,3,7,7,7,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,,submodules/PulseRain_MCU/PulseRain_processor_core/source/PulseRain_RV2T_core.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_execution_unit.v|submodules/PulseRain_MCU/PulseRain_processor_core/source/RV2T_instruction_decode.v
circuitgraph/circuitgraph,35,Update to 0.2.1,other,3,27285,2262,28161,2390,9,0,0,3,0,0,0,0,0,0,0,0,0,0,,circuitgraph/netlists/s13207.v|circuitgraph/netlists/s38417.v|circuitgraph/netlists/s38584.v
AngeloJacobo/RISC-V,1,Add formal,bug-fix,12,1269,894,1676,967,46,0,0,1,11,0,0,0,0,0,0,0,0,1,rtl/rv32i_alu.v|rtl/rv32i_basereg.v|rtl/rv32i_core.v|rtl/rv32i_csr.v|rtl/rv32i_decoder.v|rtl/rv32i_fetch.v|rtl/rv32i_forwarding.v|rtl/rv32i_memoryaccess.v|rtl/rv32i_writeback.v|test/rv32i_soc.v|test/rv32i_soc_TB.v,rtl/rv32i_header.vh
esa-tu-darmstadt/tapasco,389,SVM MMUv2,feature-addition,5,17031,0,4979,15238,3,0,0,0,5,0,0,0,0,0,0,0,0,1,toolflow/vivado/common/ip/TapascoMMU/src/BRAM2.v|toolflow/vivado/common/ip/TapascoMMU/src/FIFO2.v|toolflow/vivado/common/ip/TapascoMMU/src/SizedFIFO.v|toolflow/vivado/common/ip/TapascoMMU/src/SizedFIFO0.v|toolflow/vivado/common/ip/TapascoMMU/src/mkTapascoMMU.v,
esa-tu-darmstadt/tapasco,385,Feature/qdma streaming release,feature-addition,9,2875,1038,5999,2876,36,2,0,0,9,0,0,0,0,0,0,0,0,1,toolflow/vivado/common/ip/QDMAConfigurator/src/mkQDMAConfigurator.v|toolflow/vivado/common/ip/QDMADescriptorGenerator/src/FIFO2.v|toolflow/vivado/common/ip/QDMADescriptorGenerator/src/SizedFIFO.v|toolflow/vivado/common/ip/QDMADescriptorGenerator/src/mkQDMADescriptorGenerator.v|toolflow/vivado/common/ip/QDMAIntrCtrl/src/FIFO2.v|toolflow/vivado/common/ip/QDMAIntrCtrl/src/FIFO20.v|toolflow/vivado/common/ip/QDMAIntrCtrl/src/SizedFIFO.v|toolflow/vivado/common/ip/QDMAIntrCtrl/src/SyncPulse.v|toolflow/vivado/common/ip/QDMAIntrCtrl/src/mkQDMAIntrCtrl.v,
esa-tu-darmstadt/tapasco,336,Feature/multi fpga svm,feature-addition,9,6963,415,23410,8231,42,0,0,0,9,0,0,0,0,0,0,0,0,1,toolflow/vivado/common/ip/EthernetFlowControl/src/FIFO2.v|toolflow/vivado/common/ip/EthernetFlowControl/src/mkEthernetFlowControl.v|toolflow/vivado/common/ip/NetworkPageDMA/src/BRAM2.v|toolflow/vivado/common/ip/NetworkPageDMA/src/FIFO1.v|toolflow/vivado/common/ip/NetworkPageDMA/src/FIFO2.v|toolflow/vivado/common/ip/NetworkPageDMA/src/SizedFIFO.v|toolflow/vivado/common/ip/NetworkPageDMA/src/SizedFIFO0.v|toolflow/vivado/common/ip/NetworkPageDMA/src/mkNetworkPageDMA.v|toolflow/vivado/common/ip/PageDMA/src/mkPageDMA.v,
esa-tu-darmstadt/tapasco,124,Add Amazon AWS F1 as target platform,feature-addition,5,13699,476,16401,723,172,11,12,0,5,0,0,0,0,0,0,0,0,1,toolflow/vivado/common/ip/AWSIntrCtrl/src/FIFO2.v|toolflow/vivado/common/ip/AWSIntrCtrl/src/SizedFIFO.v|toolflow/vivado/common/ip/AWSIntrCtrl/src/SyncPulse.v|toolflow/vivado/common/ip/AWSIntrCtrl/src/mkAWSIntrCtrl.v|toolflow/vivado/common/ip/BlueDMA_512_512_64/src/mkBlueDMAVivado.v,
lnis-uofu/LSOracle,75,DRAFT timing synthesis,other,7,848,20,181005,26415,14,0,0,5,2,0,0,0,0,0,0,0,0,1,benchmarks/picorv32/picorv32.v|benchmarks/techmapping/tigfet/sclib_tigfet10_hpnw4_tt_0p70v_25c.v,benchmarks/ibex/ibex.v|benchmarks/techmapping/skywater/cells_clkgate_hd.v|benchmarks/techmapping/skywater/cells_latch_hd.v|benchmarks/techmapping/skywater/sky130_fd_sc_hd__tt_025C_1v80.mapping.v|benchmarks/techmapping/tigfet/cells_latch_hd.v
lnis-uofu/LSOracle,13,Srt tech map rebase,other,36,0,48276,0,0,18,0,0,36,0,0,0,0,0,0,0,0,0,0,,OpenTimer/benchmark/c1355/c1355.v|OpenTimer/benchmark/c17/c17.v|OpenTimer/benchmark/c17_slack/c17_slack.v|OpenTimer/benchmark/c1908/c1908.v|OpenTimer/benchmark/c2670/c2670.v|OpenTimer/benchmark/c3540/c3540.v|OpenTimer/benchmark/c3_path/c3_path.v|OpenTimer/benchmark/c3_slack/c3_slack.v|OpenTimer/benchmark/c432/c432.v|OpenTimer/benchmark/c499/c499.v|OpenTimer/benchmark/c5315/c5315.v|OpenTimer/benchmark/c6288/c6288.v|OpenTimer/benchmark/c7552/c7552.v|OpenTimer/benchmark/c7552_slack/c7552_slack.v|OpenTimer/benchmark/c880/c880.v|OpenTimer/benchmark/s1196/s1196.v|OpenTimer/benchmark/s1494/s1494.v|OpenTimer/benchmark/s27/s27.v|OpenTimer/benchmark/s27_path/s27_path.v|OpenTimer/benchmark/s27_spef/s27_spef.v|OpenTimer/benchmark/s344/s344.v|OpenTimer/benchmark/s349/s349.v|OpenTimer/benchmark/s386/s386.v|OpenTimer/benchmark/s400/s400.v|OpenTimer/benchmark/s510/s510.v|OpenTimer/benchmark/s526/s526.v|OpenTimer/benchmark/simple/simple.v|OpenTimer/benchmark/tv80/tv80.v|OpenTimer/benchmark/usb_phy_ispd/usb_phy_ispd.v|OpenTimer/benchmark/wb_dma/wb_dma.v|OpenTimer/example/map9v3/map9v3.v|OpenTimer/example/optimizer/optimizer.v|OpenTimer/example/simple/simple.v|OpenTimer/example/sizer/sizer.v|OpenTimer/example/unit/unit.v|OpenTimer/ot/simple.v
lnis-uofu/LSOracle,11,Refactor,other,36,0,48276,0,0,34,0,0,36,0,0,0,0,0,0,0,0,0,0,,OpenTimer/benchmark/c1355/c1355.v|OpenTimer/benchmark/c17/c17.v|OpenTimer/benchmark/c17_slack/c17_slack.v|OpenTimer/benchmark/c1908/c1908.v|OpenTimer/benchmark/c2670/c2670.v|OpenTimer/benchmark/c3540/c3540.v|OpenTimer/benchmark/c3_path/c3_path.v|OpenTimer/benchmark/c3_slack/c3_slack.v|OpenTimer/benchmark/c432/c432.v|OpenTimer/benchmark/c499/c499.v|OpenTimer/benchmark/c5315/c5315.v|OpenTimer/benchmark/c6288/c6288.v|OpenTimer/benchmark/c7552/c7552.v|OpenTimer/benchmark/c7552_slack/c7552_slack.v|OpenTimer/benchmark/c880/c880.v|OpenTimer/benchmark/s1196/s1196.v|OpenTimer/benchmark/s1494/s1494.v|OpenTimer/benchmark/s27/s27.v|OpenTimer/benchmark/s27_path/s27_path.v|OpenTimer/benchmark/s27_spef/s27_spef.v|OpenTimer/benchmark/s344/s344.v|OpenTimer/benchmark/s349/s349.v|OpenTimer/benchmark/s386/s386.v|OpenTimer/benchmark/s400/s400.v|OpenTimer/benchmark/s510/s510.v|OpenTimer/benchmark/s526/s526.v|OpenTimer/benchmark/simple/simple.v|OpenTimer/benchmark/tv80/tv80.v|OpenTimer/benchmark/usb_phy_ispd/usb_phy_ispd.v|OpenTimer/benchmark/wb_dma/wb_dma.v|OpenTimer/example/map9v3/map9v3.v|OpenTimer/example/optimizer/optimizer.v|OpenTimer/example/simple/simple.v|OpenTimer/example/sizer/sizer.v|OpenTimer/example/unit/unit.v|OpenTimer/ot/simple.v
stanford-ppl/spatial-lang,256,move streamId to tag and expand Zynq tag width to 32 bits,other,1,25,31,199,425,1,0,0,0,1,0,0,0,0,0,0,0,0,1,spatial/core/resources/chiselgen/template-level/fringeVCS/Top-harness.sv,
stanford-ppl/spatial-lang,245,Added scatter/gather support in Fringe,other,1,5,1,4740,5046,1,0,5,0,1,0,0,0,0,0,0,0,0,1,spatial/core/resources/chiselgen/template-level/fringeVCS/Top-harness.sv,
jbush001/PASC,3,AXI-Lite Slave alpha version,other,6,647,15,1240,471,5,2,10,4,2,0,0,0,0,0,0,0,0,1,rtl/core/pasc.v|rtl/testbench/multi_tb.v,rtl/core/axi_defines.v|rtl/core/axi_interface.v|rtl/core/axi_slave.v|rtl/core/cluster.v
jbush001/PASC,1,"Tri-State gates to MUXs, some minor changes",other,9,812,782,818,788,6,2,3,3,6,0,0,0,0,0,0,0,0,1,rtl/core/config.v|rtl/core/dpsram.v|rtl/core/pipeline.v|rtl/core/spsram.v|rtl/core/top.v|rtl/testbench/multi_tb.v,rtl/core/arbiter.v|rtl/core/cluster.v|rtl/core/core.v
scarv/xcrypto,85,Fix signal used before declaration in multiple Verilog files,bug-fix,3,25,12,25,12,1,0,1,3,0,0,0,0,0,0,0,0,0,0,,rtl/xc_aesmix/xc_aesmix.v|rtl/xc_malu/xc_malu.v|rtl/xc_malu/xc_malu_divrem.v
scarv/xcrypto,65,Integrate new xc.sbox.4 instruction,other,5,67,5,149,23,9,0,0,4,1,0,0,0,0,0,0,0,0,1,verif/formal/fml_chk_instr_lut.v,rtl/coprocessor/scarv_cop_common.vh|rtl/coprocessor/scarv_cop_idecode.v|rtl/coprocessor/scarv_cop_palu.v|rtl/integration/scarv_axi_adapter.v
chipsalliance/yosys-f4pga-plugins,546,Remove the SystemVerilog plugin,feature-removal,12,0,317,24,11793,2,0,0,0,12,0,0,0,0,0,0,0,0,1,systemverilog-plugin/tests/break_continue/break_continue.v|systemverilog-plugin/tests/counter/counter.v|systemverilog-plugin/tests/debug-flag/debug-flag-buf.sv|systemverilog-plugin/tests/debug-flag/debug-flag-pkg.sv|systemverilog-plugin/tests/debug-flag/debug-flag.v|systemverilog-plugin/tests/defaults/defaults.v|systemverilog-plugin/tests/defines/defines.v|systemverilog-plugin/tests/formal/formal.v|systemverilog-plugin/tests/separate-compilation/separate-compilation-buf.sv|systemverilog-plugin/tests/separate-compilation/separate-compilation-pkg.sv|systemverilog-plugin/tests/separate-compilation/separate-compilation.v|systemverilog-plugin/tests/translate_off/translate_off.v,
chipsalliance/yosys-f4pga-plugins,540,Remove UHDM coverage report functionality,feature-removal,3,0,71,2,277,1,0,1,0,3,0,0,0,0,0,0,0,0,1,systemverilog-plugin/tests/report-flag/report-flag-buf.sv|systemverilog-plugin/tests/report-flag/report-flag-pkg.sv|systemverilog-plugin/tests/report-flag/report-flag.v,
chipsalliance/yosys-f4pga-plugins,415,"add fifo & ram macros, add specify block from ram and fifos",feature-addition,28,22250,10,23420,27,11,21,12,4,24,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram18k_sdp/asymmetric_bram18k_sdp.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram18k_sdp/sim/asymmetric_bram18k_sdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram36k_afifo/asymmetric_bram36k_afifo.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram36k_afifo/sim/asymmetric_bram36k_afifo_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram36k_sdp/asymmetric_bram36k_sdp.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram36k_sdp/sim/asymmetric_bram36k_sdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram36k_sfifo/asymmetric_bram36k_sfifo.v|ql-qlf-plugin/tests/qlf_k6n10f/asymmetric_bram36k_sfifo/sim/asymmetric_bram36k_sfifo_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_afifo/bram18k_afifo.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_afifo/sim/bram18k_afifo_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_sdp/bram18k_sdp.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_sdp/sim/bram18k_sdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_sfifo/bram18k_sfifo.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_sfifo/sim/bram18k_sfifo_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_tdp/bram18k_tdp.v|ql-qlf-plugin/tests/qlf_k6n10f/bram18k_tdp/sim/bram18k_tdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_afifo/bram36k_afifo.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_afifo/sim/bram36k_afifo_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_sdp/bram36k_sdp.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_sdp/sim/bram36k_sdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_sfifo/bram36k_sfifo.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_sfifo/sim/bram36k_sfifo_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_tdp/bram36k_tdp.v|ql-qlf-plugin/tests/qlf_k6n10f/bram36k_tdp/sim/bram36k_tdp_tb.v,ql-qlf-plugin/qlf_k6n10f/brams_final_map.v|ql-qlf-plugin/qlf_k6n10f/brams_map.v|ql-qlf-plugin/qlf_k6n10f/brams_sim.v|ql-qlf-plugin/qlf_k6n10f/cells_sim.v
chipsalliance/yosys-f4pga-plugins,381,[k6n10f] RAM functional modes for TDP36K,other,4,5863,1299,5982,1380,7,1,7,4,0,0,0,0,0,0,0,0,0,0,,ql-qlf-plugin/qlf_k6n10f/brams_final_map.v|ql-qlf-plugin/qlf_k6n10f/brams_map.v|ql-qlf-plugin/qlf_k6n10f/brams_sim.v|ql-qlf-plugin/qlf_k6n10f/cells_sim.v
chipsalliance/yosys-f4pga-plugins,378,Fix issues with QLF_K6N10 cells_sim.v and dsp_sim.v,bug-fix,3,3499,195,3498,194,2,4,5,1,2,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/dsp_sim.v|ql-qlf-plugin/qlf_k6n10f/primitives_sim.v,ql-qlf-plugin/qlf_k6n10f/cells_sim.v
chipsalliance/yosys-f4pga-plugins,244,QuickLogic k6n10f SIMD DSP inference,other,4,347,3,680,10,8,20,6,3,1,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/tests/qlf_k6n10f/dsp_simd/dsp_simd.v,ql-qlf-plugin/qlf_k6n10f/cells_sim.v|ql-qlf-plugin/qlf_k6n10f/dsp_final_map.v|ql-qlf-plugin/qlf_k6n10f/dsp_map.v
chipsalliance/yosys-f4pga-plugins,204,Fix for PP3 logic_cell_macro model,bug-fix,1,10,8,9,8,2,0,3,0,1,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/pp3/cells_sim.v,
chipsalliance/yosys-f4pga-plugins,297,Update k6n10f DSP simulation models,bug-fix,5,62,63,73,67,3,0,4,2,3,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_mult/dsp_mult.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_fir/sim_dsp_fir.v,ql-qlf-plugin/qlf_k6n10f/dsp_final_map.v|ql-qlf-plugin/qlf_k6n10f/dsp_map.v
chipsalliance/yosys-f4pga-plugins,298,Merge k6n10f RAM and DSP parameters into MODE_BITS,other,3,105,199,113,205,2,0,3,2,1,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v,ql-qlf-plugin/qlf_k6n10f/brams_map.v|ql-qlf-plugin/qlf_k6n10f/dsp_final_map.v
chipsalliance/yosys-f4pga-plugins,300,ql-qlf: k6n10f: Declare simulation modules ports with explicit net types,other,1,187,187,175,175,1,0,2,0,1,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v,
chipsalliance/yosys-f4pga-plugins,346,Synchronous S/R flip-flop inference for QuickLogic k6n10f,other,3,603,1002,802,1119,6,0,8,1,2,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v|ql-qlf-plugin/tests/dffs/dffs.v,ql-qlf-plugin/qlf_k6n10f/ffs_map.v
chipsalliance/yosys-f4pga-plugins,361,Added back regular D flip-flops and latches for k6n10f,other,1,27,0,273,3,3,0,8,0,1,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v,
chipsalliance/yosys-f4pga-plugins,379,Fix QuickLogic asymmetric BRAM inference,bug-fix,2,105,92,174,136,2,0,1,2,0,0,0,0,0,0,0,0,0,0,,ql-qlf-plugin/qlf_k6n10f/brams_map.v|ql-qlf-plugin/qlf_k6n10f/cells_sim.v
chipsalliance/yosys-f4pga-plugins,373,[k6n10f] Preserve manually inserted DSPs,feature-addition,3,46,35,53,28,3,0,2,1,2,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/tests/qlf_k6n10f/dsp_madd/dsp_madd.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_simd/dsp_simd.v,ql-qlf-plugin/qlf_k6n10f/dsp_map.v
chipsalliance/yosys-f4pga-plugins,376,ql-qlf: k6n10f: add asymmetric RAM inference,feature-addition,6,1300,30,2014,34,3,0,0,2,4,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/tests/qlf_k6n10f/bram_asymmetric_wider_read/bram_asymmetric_wider_read.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_asymmetric_wider_read/sim/bram_asymmetric_wider_read_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_asymmetric_wider_write/bram_asymmetric_wider_write.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_asymmetric_wider_write/sim/bram_asymmetric_wider_write_tb.v,ql-qlf-plugin/qlf_k6n10f/brams_map.v|ql-qlf-plugin/qlf_k6n10f/cells_sim.v
chipsalliance/yosys-f4pga-plugins,363,ql-qlf: k6n10f: Add QL_DSP3 DSP flavor,feature-addition,17,4276,1273,4459,1443,10,0,3,2,15,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v|ql-qlf-plugin/qlf_k6n10f/dsp_sim.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_mult_post_synth_sim/dsp_mult_post_synth_sim.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_mult_post_synth_sim/sim/dsp_mult_post_synth_sim_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_simd/dsp_simd.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_simd_post_synth_sim/dsp_simd_post_synth_sim.v|ql-qlf-plugin/tests/qlf_k6n10f/dsp_simd_post_synth_sim/sim/dsp_simd_post_synth_sim_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_fir_cfg_params/sim_dsp_fir_cfg_params.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_fir_cfg_ports/sim_dsp_fir_cfg_ports.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_mult_cfg_params/sim_dsp_mult_cfg_params.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_mult_cfg_ports/sim_dsp_mult_cfg_ports.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_mult_r_cfg_params/sim_dsp_mult_r_cfg_params.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_mult_r_cfg_ports/sim_dsp_mult_r_cfg_ports.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_simd_cfg_params/sim_dsp_simd_cfg_params.v|ql-qlf-plugin/tests/qlf_k6n10f/sim_dsp_simd_cfg_ports/sim_dsp_simd_cfg_ports.v,ql-qlf-plugin/qlf_k6n10f/dsp_final_map.v|ql-qlf-plugin/qlf_k6n10f/dsp_map.v
chipsalliance/yosys-f4pga-plugins,337,ql-qlf: k6n10f: Add support for SDP split BRAM,feature-addition,5,1254,0,1504,79,2,0,2,2,3,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_sdp_split/bram_sdp_split.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_sdp_split/sim/bram_sdp_split_tb.v,ql-qlf-plugin/qlf_k6n10f/brams_final_map.v|ql-qlf-plugin/qlf_k6n10f/brams_map.v
chipsalliance/yosys-f4pga-plugins,286,ql-qlf: qlf_k6n0f: TDP BRAM split mode,other,9,2768,426,3151,194,11,0,6,2,7,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_sdp/bram_sdp.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_sdp/sim/bram_sdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_tdp/bram_tdp.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_tdp/sim/bram_tdp_tb.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_tdp_split/bram_tdp_split.v|ql-qlf-plugin/tests/qlf_k6n10f/bram_tdp_split/sim/bram_tdp_split_tb.v,ql-qlf-plugin/qlf_k6n10f/brams_final_map.v|ql-qlf-plugin/qlf_k6n10f/brams_map.v
chipsalliance/yosys-f4pga-plugins,318,ql-qlf: k6n10f: Add support for new DSP cells,feature-addition,1,601,0,758,37,5,0,2,0,1,0,0,0,0,0,0,0,0,1,ql-qlf-plugin/qlf_k6n10f/cells_sim.v,
AleksandarKostovic/Riscy-SoC,3,C001 PR0JEC7,other,7,10,10,23,13,6,0,1,7,0,0,0,0,0,0,0,0,0,0,,rtl/cpu/csrs.v|rtl/cpu/defines.v|rtl/cpu/fetch.v|rtl/cpu/mem.v|rtl/cpu/opcodes.vh|rtl/cpu/top.v|rtl/cpu/uart.v
